ImageId,EncodedPixels
TCGA-2Z-A9J9-01A-01-TS1_0, 88923 3 89422 6 89921 7 90421 7 90920 9 91420 9 91920 9 92420 8 92920 8 93419 9 93919 9 94419 9 94919 9 95419 9 95919 8 96419 8 96919 8 97420 7 97920 7 98421 5 98922 3
TCGA-2Z-A9J9-01A-01-TS1_0, 19436 3 19934 7 20433 9 20933 10 21433 11 21933 11 22432 13 22932 13 23433 12 23933 12 24433 13 24933 13 25433 13 25933 12 26434 10 26934 8 27435 6 27936 4
TCGA-2Z-A9J9-01A-01-TS1_0, 193258 7 193757 10 194256 12 194755 14 195254 16 195754 17 196253 18 196753 18 197252 19 197752 19 198252 19 198751 20 199251 20 199751 20 200251 20 200751 20 201251 19 201751 19 202251 18 202751 18 203251 17 203751 16 204252 14 204753 12 205255 8 205757 3
TCGA-2Z-A9J9-01A-01-TS1_0, 135262 5 135760 9 136259 10 136758 12 137257 14 137757 14 138256 15 138756 16 139256 16 139755 17 140255 18 140755 18 141254 19 141754 19 142253 21 142753 21 143253 21 143753 21 144253 21 144754 21 145254 21 145755 20 146255 20 146756 19 147256 18 147757 17 148258 16 148759 14 149260 13 149762 8 150264 3
TCGA-2Z-A9J9-01A-01-TS1_0, 540 18 1039 20 1539 21 2039 21 2539 22 3039 22 3539 22 4040 21 4540 21 5041 20 5543 18 6044 17 6546 15 7047 14 7549 11 8051 8 8554 3
TCGA-2Z-A9J9-01A-01-TS1_0, 118491 2 118988 9 119486 13 119985 15 120484 17 120984 17 121483 18 121983 18 122483 18 122983 18 123483 18 123983 18 124483 18 124983 18 125484 17 125984 17 126485 16 126987 13 127494 6
TCGA-2Z-A9J9-01A-01-TS1_0, 231661 10 232160 12 232660 13 233160 13 233660 14 234160 15 234660 16 235161 16 235661 17 236161 18 236662 17 237163 16 237664 15 238165 14 238666 13 239166 13 239667 11 240167 10 240669 7
TCGA-2Z-A9J9-01A-01-TS1_0, 157003 10 157502 14 158002 15 158501 17 159001 18 159501 18 160001 19 160501 19 161001 20 161501 21 162001 21 162501 21 163001 22 163501 22 164001 22 164501 22 165001 21 165501 21 166001 21 166501 21 167001 20 167501 18 168002 14 168504 8
TCGA-2Z-A9J9-01A-01-TS1_0, 121057 16 121556 17 122056 18 122555 19 123056 19 123555 20 124055 20 124555 20 125056 19 125556 19 126056 20 126556 20 127056 19 127556 19 128057 17 128557 15 129058 13 129559 10 130062 4
TCGA-2Z-A9J9-01A-01-TS1_0, 68897 5 69394 9 69892 11 70392 12 70891 13 71391 13 71891 13 72391 13 72891 13 73391 13 73891 12 74391 12 74891 11 75392 10 75892 9 76393 7 76895 2
TCGA-2Z-A9J9-01A-01-TS1_0, 37359 6 37855 11 38352 15 38851 16 39349 18 39848 20 40347 21 40847 21 41346 22 41846 21 42346 20 42847 18 43347 17 43847 16 44348 13 44849 11 45350 8 45852 3
TCGA-2Z-A9J9-01A-01-TS1_0, 14369 8 14868 11 15367 13 15865 15 16365 16 16865 16 17364 17 17864 17 18364 17 18864 17 19362 19 19862 19 20361 19 20861 19 21361 18 21861 18 22361 17 22861 16 23362 15 23863 13 24364 11 24865 9 25369 2
TCGA-2Z-A9J9-01A-01-TS1_0, 54250 17 54749 19 55248 21 55748 21 56248 21 56748 21 57247 23 57747 23 58247 24 58748 23 59248 25 59748 27 60248 31 60748 33 61248 34 61749 34 62249 35 62750 34 63250 34 63751 34 64252 33 64753 32 65254 31 65755 29 66256 28 66757 26 67259 23 67761 21 68263 17 68765 14 69269 7
TCGA-2Z-A9J9-01A-01-TS1_0, 203996 5 204496 5 204995 6 205495 6 205995 6 206495 6 206994 7 207494 7 207994 7 208494 7 208994 7 209494 7 209994 7 210494 7 210994 7 211494 7 211993 8 212493 8 212993 8 213493 8 213993 8 214493 8 214993 8 215493 8 215993 8 216493 8 216993 8 217493 8 217993 8 218493 8 218993 8 219493 8 219993 8 220493 8 220993 8 221493 8 221994 7 222494 7 222994 7 223495 6 223995 6 224496 5 224996 5 225497 4 225998 3 226499 2
TCGA-2Z-A9J9-01A-01-TS1_0, 115860 8 116358 13 116858 14 117358 15 117858 17 118359 17 118860 17 119361 16 119862 15 120363 15 120863 15 121364 13 121866 11
TCGA-2Z-A9J9-01A-01-TS1_0, 243424 2 243921 8 244419 11 244918 13 245417 14 245916 15 246415 17 246914 18 247413 18 247912 19 248412 18 248911 18 249412 16 249914 12
TCGA-2Z-A9J9-01A-01-TS1_0, 61440 9 61938 13 62438 14 62937 17 63437 18 63937 20 64437 21 64938 22 65438 23 65941 21 66443 19 66945 17 67449 14 67951 11 68453 9 68955 6 69457 3
TCGA-2Z-A9J9-01A-01-TS1_0, 228217 11 228714 19 229213 21 229711 24 230210 25 230709 26 231208 27 231707 28 232206 29 232705 29 233204 29 233704 28 234203 27 234703 26 235203 25 235703 24 236203 24 236703 25 237203 25 237703 26 238203 27 238704 27 239204 27 239705 26 240206 26 240708 24 241209 23 241711 22 242213 20 242714 19 243215 18 243717 15
TCGA-2Z-A9J9-01A-01-TS1_0, 98458 2 98955 6 99451 10 99949 12 100448 13 100948 13 101447 14 101947 14 102448 12 102948 10 103449 5
TCGA-2Z-A9J9-01A-01-TS1_0, 159138 8 159636 11 160134 14 160633 15 161132 16 161632 16 162131 17 162631 16 163131 16 163631 16 164131 15 164631 15 165131 14 165631 13 166131 13 166631 12 167131 12 167631 11 168131 11 168632 9 169132 9 169633 8 170134 7 170142 1 170635 4
TCGA-2Z-A9J9-01A-01-TS1_0, 165858 5 166355 11 166853 14 167353 15 167853 15 168353 15 168853 16 169353 16 169853 16 170354 15 170854 15 171354 15 171855 13 172356 12 172857 10 173358 8 173860 5
TCGA-2Z-A9J9-01A-01-TS1_0, 74 14 573 18 1072 20 1571 21 2071 21 2571 21 3070 21 3570 21 4070 21 4570 20 5070 20 5569 20 6069 20 6569 19 7069 19 7569 18 8069 17 8570 16 9070 15 9571 12 10072 9 10573 6
TCGA-2Z-A9J9-01A-01-TS1_0, 115582 16 116080 21 116578 24 117078 25 117577 26 118077 27 118577 28 119077 28 119577 28 120077 28 120577 28 121077 27 121577 27 122077 26 122578 25 123078 23 123578 22 124078 21 124579 18 125080 16 125581 14 126083 11 126585 6
TCGA-2Z-A9J9-01A-01-TS1_0, 10192 6 10691 8 11189 10 11687 12 12186 13 12686 14 13185 15 13685 15 14185 15 14685 16 15185 16 15685 16 16185 16 16685 17 17185 16 17686 14 18188 7
TCGA-2Z-A9J9-01A-01-TS1_1, 185335 7 185833 11 186331 14 186830 16 187328 18 187827 20 188326 21 188825 22 189325 23 189825 23 190324 24 190824 24 191324 23 191824 23 192324 23 192824 23 193324 23 193825 21 194325 21 194825 21 195326 19 195826 18 196327 17 196828 15 197329 13 197833 4
TCGA-2Z-A9J9-01A-01-TS1_1, 164893 9 165391 13 165889 16 166388 18 166887 19 167387 20 167886 21 168385 23 168885 23 169385 24 169884 25 170384 25 170884 25 171384 25 171884 25 172384 25 172884 25 173385 24 173885 24 174385 24 174886 22 175387 21 175889 18 176391 14 176894 10
TCGA-2Z-A9J9-01A-01-TS1_1, 168938 10 169436 13 169934 17 170433 18 170933 19 171432 20 171931 22 172431 22 172930 23 173430 24 173929 25 174429 25 174928 25 175428 25 175927 26 176427 25 176926 25 177426 24 177926 23 178425 22 178925 21 179425 20 179925 18 180426 16 180926 14 181426 12 181927 9 182429 3
TCGA-2Z-A9J9-01A-01-TS1_1, 111417 7 111916 12 112415 16 112914 18 113414 19 113913 20 114412 21 114911 22 115411 22 115910 22 116409 23 116909 23 117409 22 117909 22 118408 22 118908 22 119408 21 119908 20 120408 19 120908 18 121409 16 121909 14 122409 12 122910 7
TCGA-2Z-A9J9-01A-01-TS1_1, 123967 3 124463 10 124962 12 125461 13 125961 13 126460 14 126959 16 127458 17 127957 18 128456 18 128954 20 129453 21 129953 21 130452 21 130952 21 131451 22 131951 21 132451 21 132951 21 133451 20 133951 20 134451 20 134951 19 135452 18 135953 16 136454 14 136956 10
TCGA-2Z-A9J9-01A-01-TS1_1, 108463 4 108962 6 109462 7 109962 9 110461 11 110961 12 111461 13 111961 14 112461 15 112961 15 113460 16 113960 17 114460 17 114960 17 115461 16 115961 15 116461 15 116961 15 117462 13 117962 12 118463 10 118964 6
TCGA-2Z-A9J9-01A-01-TS1_1, 29665 2 30162 9 30661 11 31160 13 31659 15 32159 15 32658 17 33157 18 33656 19 34156 19 34655 20 35154 21 35654 21 36153 22 36653 21 37153 21 37653 21 38153 21 38653 20 39153 20 39654 19 40154 18 40655 17 41156 15 41657 14 42158 12 42659 10 43160 8
TCGA-2Z-A9J9-01A-01-TS1_1, 197347 12 197846 15 198346 17 198846 18 199345 20 199845 21 200345 21 200845 21 201346 21 201846 21 202346 21 202846 21 203347 20 203847 20 204348 19 204849 18 205349 18 205850 17 206351 15 206852 14 207353 12 207854 9 208356 5
TCGA-2Z-A9J9-01A-01-TS1_1, 192111 7 192607 13 193104 17 193602 20 194100 22 194599 24 195099 24 195599 25 196099 25 196599 25 197099 25 197599 25 198099 24 198599 24 199099 24 199600 22 200100 22 200601 20 201102 18 201603 17 202105 14 202607 11 203112 3
TCGA-2Z-A9J9-01A-01-TS1_1, 194516 8 195013 13 195512 15 196011 16 196510 18 197009 19 197509 19 198009 20 198509 20 199009 20 199509 20 200009 20 200509 20 201009 19 201509 19 202009 19 202509 19 203010 17 203510 17 204011 15 204511 14 205012 13 205512 12 206013 10 206514 7
TCGA-2Z-A9J9-01A-01-TS1_1, 212824 4 213319 11 213818 14 214316 17 214815 19 215315 20 215814 22 216314 22 216814 23 217313 25 217813 26 218313 26 218814 26 219314 26 219815 25 220315 26 220816 25 221316 25 221817 24 222318 23 222819 22 223320 20 223822 18 224323 17 224825 14 225327 11 225829 6
TCGA-2Z-A9J9-01A-01-TS1_1, 236820 2 237316 10 237814 14 238312 17 238812 18 239312 19 239812 20 240312 21 240812 22 241312 23 241813 22 242313 23 242814 22 243314 23 243815 22 244316 21 244817 20 245318 20 245819 19 246320 18 246822 16 247324 13 247826 11 248329 7
TCGA-2Z-A9J9-01A-01-TS1_1, 79771 4 80268 10 80766 13 81265 15 81764 16 82262 18 82761 19 83261 19 83760 20 84260 20 84760 20 85259 21 85759 21 86259 21 86759 20 87260 19 87760 18 88260 17 88760 17 89261 15 89762 14 90263 12 90764 10 91265 8 91768 3
TCGA-2Z-A9J9-01A-01-TS1_1, 172094 10 172593 13 173092 15 173592 16 174091 17 174591 17 175091 18 175591 18 176090 19 176590 19 177090 19 177591 19 178091 19 178591 19 179091 19 179591 18 180091 18 180591 18 181092 17 181592 16 182093 15 182594 13 183095 11 183596 10 184098 7 184599 4
TCGA-2Z-A9J9-01A-01-TS1_1, 70042 8 70539 14 71038 17 71537 19 72037 20 72537 20 73037 21 73536 22 74036 22 74537 21 75037 22 75537 22 76038 21 76538 20 77039 19 77539 19 78040 17 78541 16 79042 14 79544 11 80045 9 80548 3
TCGA-2Z-A9J9-01A-01-TS1_1, 97652 9 98151 11 98650 13 99150 14 99649 16 100149 17 100649 17 101148 19 101648 19 102148 20 102648 21 103148 22 103648 23 104147 24 104647 25 105147 25 105647 25 106147 25 106647 25 107147 25 107647 25 108148 24 108648 24 109148 23 109648 22 110148 22 110648 21 111148 19 111648 18 112149 16 112649 16 113149 15 113649 14 114150 12 114650 11 115152 9 115655 4
TCGA-2Z-A9J9-01A-01-TS1_1, 139378 14 139875 19 140373 23 140872 25 141371 26 141871 27 142370 28 142870 28 143370 28 143870 28 144370 28 144869 29 145370 28 145870 28 146370 28 146871 27 147371 27 147872 25 148373 24 148875 21 149377 17 149880 12
TCGA-2Z-A9J9-01A-01-TS1_1, 228980 4 229479 7 229979 8 230478 11 230977 12 231476 14 231976 15 232475 17 232975 17 233475 17 233975 18 234475 18 234975 18 235475 18 235976 18 236476 18 236977 17 237478 16 237978 16 238479 15 238979 14 239479 14 239980 13 240480 13 240980 13 241480 12 241980 12 242480 11 242980 11 243481 9 243982 7 244483 5
TCGA-2Z-A9J9-01A-01-TS1_1, 217698 7 218196 10 218695 12 219193 15 219692 16 220191 17 220690 18 221190 19 221689 20 222189 20 222689 20 223188 22 223688 22 224188 22 224688 22 225189 21 225689 21 226189 21 226690 20 227190 19 227690 19 228190 19 228691 17 229191 17 229692 15 230195 10
TCGA-2Z-A9J9-01A-01-TS1_1, 185727 15 186225 20 186724 22 187223 24 187723 24 188222 26 188722 26 189221 27 189721 27 190221 27 190720 28 191220 28 191720 28 192220 28 192720 28 193220 28 193720 28 194220 27 194720 27 195221 25 195721 24 196222 21 196723 18
TCGA-2Z-A9J9-01A-01-TS1_1, 96079 16 96578 19 97077 22 97577 23 98077 23 98577 24 99077 24 99578 23 100078 23 100578 23 101078 23 101579 21 102079 21 102579 21 103079 21 103579 20 104079 20 104579 19 105079 18 105580 16 106080 15 106580 13 107081 10 107584 3
TCGA-2Z-A9J9-01A-01-TS1_1, 224364 11 224863 14 225361 18 225860 21 226360 22 226859 24 227359 25 227858 27 228358 27 228858 28 229358 29 229858 29 230358 30 230858 30 231359 29 231859 30 232359 30 232860 29 233360 29 233861 28 234362 27 234863 26 235364 25 235865 24 236366 23 236868 21 237369 20 237871 18 238373 16 238877 10
TCGA-2Z-A9J9-01A-01-TS1_1, 21968 12 22462 21 22959 27 23457 30 23955 32 24454 34 24953 35 25453 35 25952 35 26452 35 26952 34 27452 34 27953 32 28453 31 28954 28 29454 27 29956 23 30457 20 30960 13
TCGA-2Z-A9J9-01A-01-TS1_1, 35108 5 35604 10 36103 12 36602 13 37101 15 37600 16 38099 17 38598 18 39097 19 39597 19 40097 19 40596 20 41096 20 41596 20 42096 20 42596 19 43096 19 43597 17 44097 17 44599 14 45100 12 45604 4
TCGA-2Z-A9J9-01A-01-TS1_1, 94010 5 94509 9 95008 12 95508 14 96008 15 96508 17 97009 17 97509 17 98009 18 98510 18 99010 20 99510 21 100011 21 100511 21 101011 22 101512 21 102012 21 102513 21 103013 21 103514 20 104015 19 104516 18 105017 16 105518 15 106019 13 106521 10 107023 7
TCGA-2Z-A9J9-01A-01-TS1_1, 123362 13 123860 17 124359 20 124859 21 125358 23 125858 23 126358 24 126858 25 127358 25 127858 25 128358 25 128858 26 129359 25 129859 25 130360 24 130860 24 131361 23 131862 22 132363 20 132864 19 133365 17 133866 16 134367 15 134869 12 135370 10
TCGA-2Z-A9J9-01A-01-TS1_1, 190866 3 191365 9 191864 13 192364 15 192864 16 193364 17 193864 18 194364 18 194864 18 195365 18 195865 18 196366 17 196866 17 197366 18 197867 17 198367 17 198867 17 199367 17 199867 17 200368 16 200868 16 201368 16 201868 16 202368 16 202869 15 203369 15 203869 15 204370 14 204870 14 205371 12 205872 11 206373 8
TCGA-2Z-A9J9-01A-01-TS1_1, 233737 5 234232 13 234730 17 235229 19 235728 21 236227 22 236726 24 237225 25 237725 25 238225 25 238725 25 239225 25 239725 25 240225 25 240725 25 241225 24 241726 23 242226 23 242727 21 243227 21 243727 20 244228 19 244728 18 245229 16 245729 14 246230 11 246731 7
TCGA-2Z-A9J9-01A-01-TS1_1, 190785 6 190793 1 190795 1 191281 15 191779 18 192278 19 192777 21 193276 22 193776 22 194275 23 194775 24 195274 25 195774 25 196274 25 196774 25 197273 26 197773 27 198273 27 198774 26 199274 26 199774 26 200275 25 200776 23 201277 22 201778 20 202279 18 202780 15 203282 11 203786 2
TCGA-2Z-A9J9-01A-01-TS1_1, 161227 10 161725 15 162224 17 162722 19 163222 19 163721 20 164221 20 164721 20 165221 20 165721 20 166221 20 166721 20 167222 19 167722 19 168223 18 168723 18 169223 17 169724 16 170224 15 170725 13 171226 10 171728 4
TCGA-2Z-A9J9-01A-01-TS1_1, 209176 10 209674 14 210173 16 210672 17 211171 19 211670 20 212170 21 212669 22 213169 23 213668 24 214168 24 214668 24 215168 24 215668 24 216168 24 216668 24 217168 24 217668 23 218169 22 218669 22 219170 20 219670 19 220171 17 220673 14 221175 11
TCGA-2Z-A9J9-01A-01-TS1_1, 122773 2 123271 9 123771 11 124271 12 124770 14 125270 14 125770 14 126270 15 126771 14 127271 14 127771 14 128271 14 128771 14 129271 14 129771 14 130272 13 130772 13 131272 13 131772 13 132272 13 132772 13 133272 13 133773 12 134273 11 134773 11 135274 9 135776 4
TCGA-2Z-A9J9-01A-01-TS1_1, 85199 5 85696 11 86194 14 86693 16 87192 18 87692 19 88192 20 88692 21 89192 22 89692 23 90193 23 90693 23 91194 23 91695 23 92196 23 92696 24 93197 23 93698 23 94198 24 94699 24 95200 23 95700 24 96201 23 96702 22 97204 20 97705 18 98207 16 98710 11 99217 1
TCGA-2Z-A9J9-01A-01-TS1_1, 92419 7 92916 12 93414 14 93913 16 94413 17 94912 18 95412 19 95912 19 96412 20 96912 20 97412 21 97912 21 98412 21 98913 21 99413 21 99913 21 100414 20 100914 21 101415 20 101915 20 102416 19 102916 18 103417 17 103918 15 104418 13 104919 11 105420 8 105922 5
TCGA-2Z-A9J9-01A-01-TS1_1, 202590 4 203088 7 203586 10 204085 12 204583 14 205082 16 205581 17 206081 18 206580 19 207080 19 207580 19 208079 20 208579 20 209079 20 209579 20 210079 20 210579 19 211080 18 211581 16 212084 10
TCGA-2Z-A9J9-01A-01-TS1_1, 28394 6 28892 10 29390 14 29889 16 30389 17 30889 20 31389 23 31889 26 32389 27 32890 27 33390 27 33890 28 34391 27 34891 26 35392 25 35893 24 36393 24 36894 22 37394 21 37895 19 38396 16 38897 13 39401 4
TCGA-2Z-A9J9-01A-01-TS1_1, 119328 6 119826 9 120325 12 120824 14 121324 14 121823 16 122323 16 122823 16 123323 16 123823 16 124323 15 124823 15 125323 14 125823 13 126323 13 126823 12 127323 11 127823 11 128323 10 128824 8 129325 5
TCGA-2Z-A9J9-01A-01-TS1_1, 85342 6 85839 14 86337 19 86836 22 87334 25 87833 26 88333 26 88832 28 89332 28 89832 28 90332 28 90832 28 91332 28 91832 28 92332 28 92832 28 93333 27 93834 26 94335 25 94837 23 95344 16 95848 12 96351 9 96854 5
TCGA-2Z-A9J9-01A-01-TS1_1, 13845 11 14343 14 14841 17 15340 19 15839 20 16338 21 16837 22 17336 23 17836 23 18336 23 18836 23 19336 23 19836 23 20336 22 20836 22 21336 21 21837 19 22338 18 22840 15 23342 12 23845 7
TCGA-2Z-A9J9-01A-01-TS1_1, 47205 11 47704 13 48203 14 48702 15 49201 17 49701 17 50200 18 50700 17 51200 17 51699 18 52199 18 52699 18 53198 19 53698 18 54198 18 54698 18 55198 17 55698 17 56198 16 56698 15 57199 14 57699 13 58200 11 58700 10 59201 8
TCGA-2Z-A9J9-01A-01-TS1_1, 59387 12 59885 16 60383 20 60882 22 61382 23 61882 24 62382 25 62882 25 63382 26 63882 26 64382 26 64882 26 65383 25 65883 25 66383 25 66883 25 67383 24 67884 22 68385 20 68886 18 69389 14 69894 6
TCGA-2Z-A9J9-01A-01-TS1_1, 49947 5 50443 18 50941 22 51440 25 51940 26 52439 28 52939 29 53439 29 53940 29 54440 29 54941 28 55442 27 55943 26 56445 24 56948 20 57450 17 57955 9
TCGA-2Z-A9J9-01A-01-TS1_1, 243611 12 244109 16 244608 18 245107 20 245606 21 246105 23 246605 23 247105 23 247605 23 248105 23 248605 23 249105 23 249607 20
TCGA-2Z-A9J9-01A-01-TS1_1, 10539 13 10556 5 11037 25 11536 27 12035 29 12533 31 13033 31 13532 32 14031 33 14531 33 15031 33 15530 33 16030 33 16529 33 17029 33 17529 32 18029 31 18529 28 19029 25 19529 22 20029 20 20529 18 21030 16 21531 13 22031 12 22533 8
TCGA-2Z-A9J9-01A-01-TS1_1, 18311 11 18808 16 19306 18 19804 21 20303 22 20802 24 21301 25 21800 25 22300 25 22800 24 23300 22 23800 19 24300 15 24799 14 25299 13 25799 12 26300 10 26802 4
TCGA-2Z-A9J9-01A-01-TS1_1, 42758 13 43255 18 43753 21 44252 22 44751 24 45251 24 45751 24 46251 24 46751 24 47251 24 47751 24 48252 23 48753 21 49254 20 49755 18 50257 15 50759 11 51262 7
TCGA-2Z-A9J9-01A-01-TS1_1, 46165 9 46663 13 47162 15 47661 17 48160 19 48659 21 49158 22 49658 23 50158 23 50657 24 51157 24 51657 25 52157 25 52657 25 53157 25 53658 24 54158 24 54659 23 55160 22 55662 20 56163 18 56664 17 57166 14 57668 12 58170 9 58673 3
TCGA-2Z-A9J9-01A-01-TS1_1, 151887 3 152383 12 152881 16 153380 18 153880 19 154379 21 154879 21 155378 23 155878 23 156378 24 156878 24 157377 25 157877 26 158377 26 158877 25 159378 24 159878 24 160378 23 160879 21 161379 20 161881 17 162384 14 162886 11 163389 7
TCGA-2Z-A9J9-01A-01-TS1_1, 165848 6 166346 10 166845 13 167344 15 167844 16 168343 18 168843 19 169342 21 169842 22 170342 22 170842 22 171341 23 171841 24 172341 24 172841 24 173342 23 173843 22 174343 21 174844 20 175345 19 175846 18 176347 16 176849 13 177351 9
TCGA-2Z-A9J9-01A-01-TS1_1, 104048 9 104546 14 105045 17 105544 20 106044 21 106543 25 107043 26 107542 28 108042 28 108542 28 109042 28 109542 28 110042 27 110543 26 111043 26 111544 25 112044 25 112545 24 113046 23 113547 22 114047 21 114548 20 115049 19 115549 19 116050 18 116550 18 117051 17 117551 16 118052 15 118552 14 119053 13 119554 11 120056 8
TCGA-2Z-A9J9-01A-01-TS1_1, 23267 11 23764 15 24262 18 24761 19 25259 22 25758 23 26258 23 26757 24 27257 24 27757 24 28257 24 28757 24 29257 23 29757 23 30257 22 30757 20 31258 18 31758 17 32259 15 32759 15 33260 13 33761 12 34262 10 34764 8 35266 4
TCGA-2Z-A9J9-01A-01-TS1_1, 32376 5 32874 10 33373 13 33872 15 34372 16 34871 19 35371 20 35871 20 36371 21 36870 23 37371 22 37871 22 38371 23 38871 23 39371 23 39872 21 40372 20 40873 18 41374 15 41875 11
TCGA-2Z-A9J9-01A-01-TS1_1, 217612 13 218109 18 218606 22 219105 24 219603 27 220102 28 220602 28 221101 29 221601 29 222101 28 222601 28 223101 28 223601 27 224101 24 224602 22 225103 19 225604 14 226109 1
TCGA-2Z-A9J9-01A-01-TS1_1, 100336 3 100834 8 101332 11 101829 15 102328 16 102827 18 103326 19 103826 20 104326 21 104826 21 105326 22 105826 22 106326 23 106826 23 107327 22 107827 23 108328 22 108829 21 109331 19 109832 18 110333 17 110834 16 111335 14 111836 13 112338 10
TCGA-2Z-A9J9-01A-01-TS1_1, 119535 5 120034 8 120533 10 121033 11 121533 11 122032 13 122532 13 123032 14 123531 15 124031 16 124531 16 125030 17 125530 18 126029 19 126529 20 127029 20 127528 21 128028 21 128528 21 129028 21 129528 21 130028 21 130528 21 131028 21 131528 21 132029 19 132529 19 133029 19 133529 18 134029 18 134530 17 135030 17 135530 16 136031 15 136531 15 137032 13 137532 13 138035 10 138537 7
TCGA-2Z-A9J9-01A-01-TS1_1, 73078 4 73575 9 74074 12 74573 14 75072 17 75571 19 76071 20 76570 22 77070 23 77570 24 78069 25 78569 26 79069 26 79569 26 80070 25 80570 25 81071 24 81571 24 82072 22 82573 21 83074 19 83576 15 84081 3
TCGA-2Z-A9J9-01A-01-TS1_1, 51517 12 52016 15 52514 19 53014 20 53513 23 54013 25 54513 27 55013 29 55512 32 56012 33 56512 33 57012 34 57512 34 58012 34 58512 34 59013 33 59513 33 60013 33 60514 32 61014 31 61515 30 62016 28 62517 26 63018 25 63519 22 64020 21 64522 13 65025 3
TCGA-2Z-A9J9-01A-01-TS1_1, 201498 3 201997 4 202496 5 202995 6 203494 7 203993 8 204492 9 204990 11 205489 12 205988 13 206487 14 206987 14 207486 15 207985 16 208485 16 208985 16 209485 16 209985 16 210485 16 210986 15 211487 14 211988 12
TCGA-2Z-A9J9-01A-01-TS1_1, 3228 4 3723 11 4220 15 4719 17 5218 19 5718 19 6217 21 6717 21 7217 21 7717 22 8217 22 8717 22 9217 22 9717 22 10217 22 10717 22 11217 22 11717 22 12218 21 12719 19 13220 18 13722 15 14224 12 14727 8 15229 5
TCGA-2Z-A9J9-01A-01-TS1_1, 10588 12 11086 17 11584 20 12083 22 12583 23 13082 24 13582 24 14082 24 14582 24 15082 23 15582 23 16082 22 16582 21 17082 19 17582 18 18083 15 18583 14 19084 11 19586 7
TCGA-2Z-A9J9-01A-01-TS1_1, 190653 8 191150 13 191648 17 192147 19 192646 20 193145 22 193645 22 194144 23 194644 23 195143 24 195643 24 196143 25 196642 26 197142 26 197642 26 198142 26 198642 26 199142 26 199642 26 200143 25 200643 25 201144 24 201644 24 202145 23 202645 24 203146 23 203646 23 204147 22 204647 22 205147 22 205648 21 206148 21 206648 21 207149 20 207649 19 208150 18 208650 18 209151 16 209653 14 210154 12 210656 7
TCGA-2Z-A9J9-01A-01-TS1_1, 179453 8 179951 11 180450 12 180948 15 181447 16 181946 17 182444 19 182943 20 183442 21 183941 21 184440 22 184939 22 185439 20 185939 19 186439 18 186939 18 187439 17 187939 17 188439 17 188939 16 189440 15 189941 13 190443 8
TCGA-2Z-A9J9-01A-01-TS1_1, 132055 5 132554 7 133053 9 133552 11 134052 12 134551 13 135050 15 135550 15 136049 16 136549 16 137048 17 137548 17 138048 17 138547 18 139047 18 139547 18 140046 18 140546 18 141046 18 141546 17 142046 16 142546 16 143046 15 143547 13 144047 12 144548 11 145048 10 145549 8 146051 5
TCGA-2Z-A9J9-01A-01-TS1_1, 234540 3 235037 10 235536 12 236034 15 236533 17 237032 19 237532 20 238032 20 238532 20 239032 21 239532 21 240032 21 240532 20 241032 20 241533 19 242033 18 242534 16 243035 15 243536 13 244039 8
TCGA-2Z-A9J9-01A-01-TS1_1, 100895 11 101393 16 101891 19 102390 21 102889 23 103388 25 103888 25 104387 27 104887 27 105387 27 105887 28 106387 28 106887 28 107387 28 107887 29 108388 28 108888 28 109388 28 109888 28 110389 27 110889 27 111390 25 111891 24 112391 23 112892 22 113393 20 113894 18 114396 15 114897 13 115399 10 115901 7
TCGA-2Z-A9J9-01A-01-TS1_1, 121218 2 121715 8 122214 10 122713 11 123212 13 123711 14 124210 15 124710 15 125209 16 125708 17 126208 18 126707 18 127207 18 127706 19 128206 19 128706 19 129206 19 129706 19 130205 20 130705 20 131205 19 131705 19 132205 19 132705 18 133206 17 133706 17 134206 16 134706 15 135207 14 135707 13 136207 12 136708 10 137209 8 137709 6
TCGA-2Z-A9J9-01A-01-TS1_1, 28638 9 29137 11 29636 13 30135 14 30635 15 31134 16 31633 17 32133 17 32632 18 33132 18 33631 19 34131 19 34630 20 35130 20 35630 20 36129 20 36629 20 37129 20 37629 19 38129 19 38629 18 39130 17 39630 16 40130 15 40631 12 41132 8
TCGA-2Z-A9J9-01A-01-TS1_1, 77793 5 78291 9 78791 9 79290 11 79789 12 80288 14 80788 14 81288 14 81787 15 82287 15 82786 16 83286 16 83786 15 84285 16 84785 16 85284 16 85784 16 86284 15 86783 16 87283 15 87783 15 88283 14 88783 13 89283 12 89783 11 90283 10 90785 6
TCGA-2Z-A9J9-01A-01-TS1_1, 43234 7 43731 13 44230 15 44728 17 45227 19 45726 20 46225 21 46724 22 47223 23 47723 23 48223 22 48722 23 49222 22 49722 21 50221 22 50721 21 51221 20 51722 17 52222 16 52724 12 53225 8
TCGA-2Z-A9J9-01A-01-TS1_1, 168557 15 169055 20 169553 25 170053 26 170552 28 171052 29 171552 29 172052 29 172552 29 173052 29 173552 29 174052 29 174552 29 175053 28 175553 28 176054 27 176556 24 177060 20 177565 15 178067 12 178569 9 179072 5
TCGA-2Z-A9J9-01A-01-TS1_1, 64087 4 64583 13 65082 16 65581 18 66080 20 66580 20 67080 21 67579 22 68079 23 68579 23 69079 23 69580 22 70080 22 70581 21 71081 21 71582 20 72083 19 72584 18 73085 17 73587 14 74088 12 74590 9 75094 2
